id,image_path,mainclass,latent_vector,cluster_label,cluster_center_distance
16,나일론 볼륨 스커트_그레이.jpeg,skirt,"0.0,0.064391375,0.0,1.2616183,0.0,0.0,0.0,0.0,0.0,1.4030547,4.6003227,0.0,0.0,0.0,0.0,0.15407354,1.194356,0.0,0.0,2.6634812,3.646943,0.0,0.9557653,0.0,0.0,3.6698897,0.0,0.0,2.7624807,0.8074296,0.13341439,1.4563401,0.0,0.0,0.5374985,0.0,0.0,0.0,2.3715827,1.6892427,0.40679628,0.0,0.0,3.5269852,0.864004,1.7748666,0.30342036,0.07746488,0.0,0.0,0.0,0.0,1.7449225,3.309814,0.7926531,0.0,4.404315,0.0,2.4863877,0.0,0.0,0.0,0.33668166,0.0",2,0.6486691832542419
17,네트 니트 롱 스커트 [아이보리].jpg,skirt,"0.0,0.0,0.0,1.3500432,0.0,0.0,0.0,0.0,0.0,1.474286,4.5240555,0.0,0.0,0.0,0.0,0.33368838,1.263612,0.0,0.0,2.6485715,3.388217,0.0,0.57765245,0.0,0.0,3.6259427,0.0,0.0,2.790574,1.3163979,0.053230792,1.7798442,0.0,0.0,0.52767944,0.0,0.0,0.0,2.1543825,1.7726547,0.5477637,0.0,0.0,2.9707658,0.80375624,1.5777962,0.3840111,0.4327408,0.0,0.0,0.0,0.0,1.649436,3.5991912,0.8151705,0.0,4.349466,0.0,2.800957,0.0,0.0,0.0,0.36859006,0.0",0,1.04389488697052
18,넬리 카고 미니 스커트.jpg,skirt,"0.0,0.08023423,0.0,1.1404471,0.0,0.0,0.0,0.0,0.0,1.7277108,5.1228323,0.0,0.0,0.0,0.0,0.0,1.3488173,0.0,0.0,2.7589858,3.1975458,0.0,1.0481883,0.0,0.0,3.109923,0.0,0.0,2.9321876,0.63428974,0.23684992,1.6127062,0.0,0.0,1.0349066,0.0,0.0,0.0,2.454719,1.7808378,0.3885819,0.0,0.0,3.4617739,1.2864126,2.0680761,0.24751383,0.0,0.0,0.0,0.0,0.0,1.4461374,3.3825316,1.238404,0.0,4.3712034,0.0,2.30112,0.0,0.0,0.0,0.51514775,0.0",3,1.2787617444992065
19,노텐프 체크니트스커트.jpg,skirt,"0.0,0.27692074,0.0,1.1351925,0.0,0.0,0.0,0.0,0.0,1.3190396,4.354121,0.0,0.0,0.0,0.0,0.12367201,1.3323044,0.0,0.0,2.8514628,3.8346882,0.0,0.158126,0.0,0.0,2.7695289,0.0,0.017500952,3.3634484,0.43955964,0.0,1.4010599,0.0,0.0,0.25663495,0.0,0.0,0.0,2.0416677,2.5879436,0.29108036,0.0,0.0,2.9040995,0.79560006,1.6652303,0.26180464,0.0,0.0,0.0,0.0,0.0,0.95892096,2.8224194,0.77080846,0.0,4.519454,0.0,2.239703,0.0,0.0,0.0,0.357701,0.0",9,0.0
20,니콜 카고 숏 스커트 _ NICOLE CARGO SHORT SKIRT_2colors.jpg,skirt,"0.0,0.30672008,0.0,1.1843235,0.0,0.0,0.0,0.0,0.0,1.507406,4.4113255,0.0,0.0,0.0,0.0,0.13844323,1.4542682,0.0,0.0,2.3728127,3.1086845,0.0,0.41535795,0.0,0.0,3.1470022,0.0,0.032962486,2.9223497,1.1987977,0.0,1.9644401,0.0,0.0,1.092596,0.0,0.0,0.0,2.7157097,1.6543763,0.24823382,0.0,0.0,2.8932548,0.71672666,1.6920753,0.0,1.2010639,0.0,0.10130474,0.0,0.0,2.2443147,3.5949118,1.4338073,0.0,4.315365,0.0,2.4221804,0.0,0.0,0.0,0.6406168,0.0",11,0.8769533634185791
21,데님 미니 스커트 [블루].jpg,skirt,"0.0,0.35520732,0.0,1.4166126,0.0,0.0,0.0,0.0,0.0,1.618913,4.6059237,0.0,0.0,0.0,0.0,0.16065383,1.0467002,0.0,0.0,2.4809837,3.3596973,0.0,0.7229355,0.0,0.0,3.0808692,0.0,0.0,2.3783557,1.009036,0.029662326,1.5306197,0.0,0.0,0.8767843,0.0,0.0,0.0,2.2569325,1.6007564,0.43962052,0.0,0.0,3.5205584,1.1375555,1.7983187,0.41371006,0.17535919,0.0,0.0,0.0,0.0,1.6769178,3.3916252,1.3567282,0.0,4.1391435,0.0,2.5987825,0.0,0.0,0.0,0.9105115,0.0",1,0.7303385734558105
22,데님 오픈 스티치 스커트.jpeg,skirt,"0.18327588,0.7180751,0.0,1.6306105,0.0,0.055510223,0.0,0.0,0.0,1.4129903,4.2879667,0.0,0.06361738,0.0,0.0,0.079431176,1.356369,0.0,0.0,2.4878097,3.3383071,0.0,0.9739334,0.0,0.0,3.05164,0.0,0.1449467,2.1678627,1.4500655,0.031629518,1.4705203,0.0,0.0382576,0.97782135,0.0,0.0,0.0,2.45867,1.6418066,0.32742476,0.0,0.0,2.9902906,0.8124737,1.4433324,0.6198312,0.5605343,0.0,0.0,0.0,0.0,1.9207062,3.5204792,1.6112571,0.0,4.332346,0.0,2.6496282,0.0,0.0,0.0,0.6044385,0.0",6,0.6130764484405518
23,데이지 플레어 네이비 여름 스커트.jpg,skirt,"0.0,0.8368317,0.0,1.6357462,0.0,0.3751682,0.0,0.0,0.0,1.1673898,4.5039816,0.0,0.10755172,0.0,0.0,0.31420928,1.4391718,0.0,0.0,2.3298862,3.3639448,0.0,0.899667,0.0,0.0,3.200547,0.0,0.15082318,2.3793626,1.7502838,0.058438838,1.5858405,0.0,0.033650517,0.7490525,0.0,0.0,0.0,2.5105293,1.8163542,0.27851573,0.0,0.0,3.0755064,0.629707,1.3817143,0.18920219,0.69961166,0.0,0.0,0.0,0.0,1.808255,3.537736,1.7251785,0.0,4.4273357,0.0,2.4415493,0.0,0.0,0.0,0.719511,0.0",6,0.7340219616889954
24,데일리 플리츠 A라인 롱스커트_4color_JEFSK014M.jpg,skirt,"0.0,0.0,0.0,1.3765192,0.0,0.03578067,0.0,0.0,0.0,1.7204717,4.645148,0.0,0.0,0.0,0.0,0.0,1.6737158,0.0,0.0,2.7130857,3.2874074,0.0,0.5898459,0.0,0.0,3.3414307,0.0,0.011241764,2.7756505,1.1958413,0.029060006,1.8089538,0.0,0.0,1.0159602,0.0,0.0,0.0,2.2672083,1.68839,0.4054674,0.0,0.0,3.106103,0.7856968,1.6850836,0.40058017,1.0530272,0.0,0.0,0.0,0.0,1.7307312,3.3257623,1.3978554,0.0,3.9830592,0.0,2.5637052,0.0,0.0,0.0,0.8412648,0.0",11,0.9315429925918579
25,델라 숏 플리츠 스커트 _ DELLA SHORT PLEATS SKIRT_3colors.jpeg,skirt,"0.0,0.8372395,0.0,1.5433393,0.0,0.16734886,0.0,0.0,0.0,1.1964561,4.543277,0.0,0.0,0.0,0.0,0.095529735,1.4589701,0.0,0.0,2.460475,3.2613602,0.0,0.7424761,0.0,0.0,3.306725,0.0,0.0,2.430148,1.6722941,0.0,1.5493642,0.0,0.0,0.7343259,0.0,0.0,0.0,2.3310874,1.9565665,0.21236205,0.0,0.0,3.1922007,0.89745164,1.2908001,0.2673667,0.49485475,0.0,0.0,0.0,0.0,1.7356472,3.5898006,1.4857876,0.0,4.2234817,0.0,2.5340023,0.0,0.0,0.0,0.43968183,0.0",5,0.5859753489494324
26,뒷트임 H라인 스커트 2SK319.jpg,skirt,"0.0,0.3776726,0.0,1.2974482,0.0,0.0,0.0,0.0,0.0,1.3995876,4.505347,0.0,0.0,0.0,0.0,0.0,1.1167428,0.0,0.0,2.6660845,3.2713358,0.0,0.7170911,0.0,0.0,3.2315736,0.0,0.068837345,2.4666846,1.1798518,0.0,1.558901,0.0,0.0,0.75990963,0.0,0.0,0.0,2.3074467,1.7689517,0.43872815,0.0,0.0,3.4100337,1.0560431,1.8313122,0.4728104,0.3659283,0.0,0.0,0.0,0.0,1.8481125,3.3768485,1.2569901,0.0,4.18194,0.0,2.654595,0.0,0.0,0.0,0.50194365,0.0",1,0.6754941344261169
27,드로잉코튼 플레어스커트 그린.jpg,skirt,"0.0,0.22521189,0.0,1.270735,0.0,0.17381614,0.0,0.0,0.0,1.3611281,4.2394595,0.0,0.0,0.0,0.0,0.48038483,0.9100637,0.0,0.0,2.3156064,3.2720058,0.0,0.77639616,0.0,0.0,3.360853,0.0,0.018547148,2.6657743,1.4570537,0.0,1.3326107,0.0,0.0,0.35731292,0.0,0.0,0.0,2.4360418,2.0162675,0.46734068,0.0,0.0,4.045227,1.0944842,1.5909618,0.28087592,0.0,0.0,0.0,0.0,0.0,1.4587891,3.008032,1.1684787,0.0,4.807037,0.0,2.2384272,0.0,0.0,0.0,0.4410501,0.0",2,1.1626522541046143
28,드로잉코튼 플레어스커트 블랙.jpg,skirt,"0.0,0.8469951,0.0,2.056407,0.0,0.0,0.0,0.0,0.0,1.2387105,4.6249943,0.0,0.0,0.0,0.0,0.319588,1.2497705,0.0,0.0,2.135406,2.9713097,0.0,0.03575194,0.0,0.0,2.9271383,0.0,0.0,2.7794175,0.9485976,0.0,1.6943008,0.0,0.0,0.37653852,0.0,0.0,0.0,2.781515,1.4666065,0.5334603,0.0,0.0,3.2736344,1.0508237,1.3168956,1.2748343,0.0,0.0,0.0,0.0,0.0,1.8619775,3.1117756,0.9931609,0.0,4.6751766,0.0,2.075532,0.0,0.0,0.0,0.7223454,0.0",1,1.762047290802002
29,라비드 써클 반지퍼 롱 스커트.jpg,skirt,"0.06952649,0.5333165,0.0,1.319894,0.0,0.0,0.0,0.0,0.0,1.5714414,4.73108,0.0,0.025042608,0.0,0.0,0.2866789,1.5448751,0.0,0.0,2.2879777,3.2842581,0.0,0.59144956,0.0,0.0,3.021488,0.0,0.14153516,2.4176903,1.1856198,0.0,1.8095496,0.0,0.0,1.3944652,0.0,0.0,0.0,2.405885,1.5370679,0.314974,0.0,0.0,3.1420176,0.599242,1.8614411,0.0,0.9478435,0.0,0.0,0.0,0.0,2.446018,3.867041,1.8074121,0.0,4.205935,0.0,2.1887724,0.0,0.0,0.0,0.37358546,0.0",11,1.1279197931289673
30,라이트 볼륨 밴딩 스커트.jpg,skirt,"0.0,0.8981792,0.0,1.701062,0.0,0.07353413,0.0,0.0,0.0,1.4737146,4.766564,0.0,0.0,0.0,0.0,0.033867955,1.1216352,0.0,0.0,2.0003586,3.642746,0.0,0.4200427,0.0,0.0,3.276985,0.0,0.4075502,2.7440896,1.2954764,0.15342143,1.5156109,0.0,0.0,0.7889552,0.0,0.0,0.0,2.3957705,1.4764935,0.32398823,0.0,0.0,3.524937,0.76961553,1.6535453,0.021554947,0.24622273,0.0,0.0,0.0,0.0,2.1482248,3.6791108,1.4344051,0.0,4.654496,0.0,2.822277,0.0,0.0,0.0,0.5452638,0.0",7,1.0642715692520142
31,라인 슬릿 스커트 3SK304.jpg,skirt,"0.13500786,0.78471273,0.0,1.6084929,0.0,0.03226745,0.0,0.0,0.0,1.3860763,4.4756556,0.0,0.0,0.0,0.0,0.14356613,1.1884685,0.0,0.0,2.3504403,3.2043505,0.0,0.75263095,0.0,0.0,3.04074,0.0,0.38857546,2.3768685,1.5565675,0.0,1.6159551,0.0,0.0,0.84317446,0.0,0.0,0.0,2.4615178,1.5821937,0.29956123,0.0,0.0,3.1142926,0.7618359,1.3575106,0.5087777,0.766003,0.0,0.0,0.0,0.0,1.9703885,3.6425653,1.5678692,0.0,4.353034,0.0,2.3914669,0.0,0.0,0.0,0.7435914,0.0",6,0.5976306200027466
32,라인배색 언발 턱 스커트.jpg,skirt,"0.0,0.21790794,0.0,1.4649751,0.0,0.14418328,0.0,0.0,0.0,1.2553756,4.661511,0.0,0.0,0.0,0.0,0.036348164,1.4194918,0.0,0.0,2.443468,3.4014635,0.0,0.6881581,0.0,0.0,3.2904649,0.0,0.14483434,2.4474792,1.3222642,0.14390063,1.8573408,0.0,0.0,1.0178863,0.0,0.0,0.0,2.7563472,1.9856548,0.34143898,0.0,0.0,3.3121006,0.8728629,1.3990417,0.042921364,0.47927094,0.0,0.0,0.0,0.0,2.0734463,3.7705584,1.5362366,0.0,4.439575,0.0,2.8338172,0.0,0.0,0.0,1.0080018,0.0",10,0.796234667301178
33,레더 에이라인 플레어 스커트 _ 블랙.jpg,skirt,"0.051085472,0.61108094,0.0,1.6830556,0.0,0.21097434,0.0,0.0,0.0,1.3899968,4.443574,0.0,0.11335638,0.0,0.0,0.16422373,1.5318859,0.0,0.0,2.315083,3.239287,0.0,0.81260604,0.0,0.0,2.9992857,0.0,0.040100276,2.3128066,1.4109209,0.18827401,1.6928834,0.0,0.0,1.0273888,0.0,0.0,0.0,2.4647589,1.790668,0.32639903,0.0,0.0,3.0309405,0.84882975,1.3816481,0.25674325,0.9697057,0.0,0.0,0.0,0.0,1.981844,3.5622556,1.6110458,0.0,4.201062,0.0,2.5277176,0.0,0.0,0.0,0.57132953,0.0",6,0.5352103114128113
34,레오파드 플레어 밴딩 스커트.jpg,skirt,"0.0037575364,1.1184164,0.0,1.0176492,0.0,0.0,0.0,0.0,0.0,1.3589244,4.2390842,0.0,0.0,0.0,0.0,0.0,1.3751643,0.0,0.0,2.7943184,3.0122976,0.0,0.0,0.0,0.0,2.9363427,0.0,0.19198498,2.7710667,1.2899126,0.0,1.6539683,0.0,0.0,0.7705357,0.0,0.0,0.0,2.1640925,1.6496849,0.63625824,0.0,0.0,3.6746616,1.0145829,1.9667866,0.97291064,0.0836581,0.0,0.0,0.0,0.0,1.6313263,3.6106977,1.2791516,0.0,4.5441446,0.0,2.3420432,0.0,0.0,0.0,0.6151016,0.0",1,1.341843605041504
35,레이스 새틴 스커트 SK016.jpg,skirt,"0.0,0.3382775,0.0,1.3703582,0.0,0.0,0.0,0.0,0.0,1.506808,4.6379585,0.0,0.0,0.0,0.0,0.21405983,1.26881,0.0,0.0,2.545505,3.4817805,0.0,0.5943669,0.0,0.0,3.4237409,0.0,0.0,2.6893027,1.122826,0.17141412,1.607705,0.0,0.0,0.85744476,0.0,0.0,0.0,2.4023972,1.700552,0.38976538,0.0,0.0,3.2641513,0.6822557,1.6481415,0.4661163,0.4213593,0.0,0.0,0.0,0.0,2.0730693,3.7627273,1.3426201,0.0,4.284993,0.0,2.6227362,0.0,0.0,0.0,0.38317102,0.0",7,0.7255719304084778
36,레이어드 언발란스 스커트.jpeg,skirt,"0.13813683,0.5060555,0.0,1.516511,0.0,0.36930776,0.0,0.0,0.0,1.2952816,4.65541,0.0,0.09932619,0.0,0.0,0.1527558,1.6395409,0.0,0.0,2.4102647,3.6582594,0.0,0.9128684,0.0,0.0,3.1716514,0.0,0.13823639,2.7307255,1.4634205,0.024243325,1.8816237,0.0,0.0,1.02899,0.0,0.0,0.0,2.6355717,1.9888756,0.41220775,0.0,0.0,3.140386,0.87188,1.4905467,0.25124276,0.95730364,0.0,0.0,0.0,0.0,1.76496,3.4512944,1.6127114,0.0,4.2141056,0.0,2.5611446,0.0,0.0,0.0,0.60454553,0.0",11,0.7003244161605835
37,레이어드 코튼 스커트 [블랙].jpg,skirt,"0.0,0.7265671,0.0,1.3385713,0.0,0.0,0.0,0.0,0.0,1.4075117,4.6674767,0.0,0.086726725,0.0,0.0,0.0,1.0257714,0.0,0.0,2.5270965,3.236226,0.0,0.41172296,0.0,0.0,3.1760533,0.0,0.0,3.1309216,0.8555488,0.0782264,1.6393812,0.0,0.0,1.0861878,0.0,0.0,0.0,2.120482,1.8020254,0.49825016,0.0,0.0,3.337592,0.5670844,1.3180261,0.10500282,0.6104894,0.0,0.0,0.0,0.0,2.1143663,3.616733,1.1330084,0.0,4.65116,0.0,2.7207336,0.0,0.0,0.0,0.0,0.0",7,0.760385274887085
38,레이지 스커트.jpeg,skirt,"0.0,0.5913284,0.0,1.341014,0.0,0.0,0.0,0.0,0.0,1.597886,4.770588,0.0,0.0,0.0,0.0,0.06937456,1.0427871,0.0,0.0,2.4435534,3.4283133,0.0,0.38337868,0.0,0.0,3.2287169,0.0,0.0,2.9329565,1.0005627,0.026471302,1.4775493,0.0,0.0,0.88501465,0.0,0.0,0.0,2.322925,2.0080612,0.58763975,0.0,0.0,3.315851,0.55073404,1.3430221,0.14190686,0.5628438,0.0,0.0,0.0,0.0,1.9775113,3.739921,1.3064083,0.0,4.530593,0.0,2.7888803,0.0,0.0,0.0,0.0,0.0",7,0.5882693529129028
39,레이첼 플리츠 스커트 _ RACHEL PLEATS SKIRT_2colors.jpg,skirt,"0.0,0.36097562,0.0,1.4772396,0.0,0.0,0.0,0.0,0.0,1.3030074,4.462285,0.0,0.0,0.0,0.0,0.2882144,1.3472279,0.0,0.0,2.8691177,3.4381337,0.0,0.78580785,0.0,0.0,3.3292317,0.0,0.0,2.3812995,1.5233306,0.0,1.713151,0.0,0.0,0.713707,0.0,0.0,0.0,2.4203777,1.7585745,0.43271726,0.0,0.0,3.104464,0.93589824,1.3749254,0.30722356,0.80042386,0.0,0.0,0.0,0.0,1.9232451,3.4976153,1.480494,0.0,4.276556,0.0,2.4656734,0.0,0.0,0.0,0.7630992,0.0",0,0.5642406940460205
40,레인보우 스커트 _ 핑크.jpg,skirt,"0.0,0.54374284,0.0,1.3317769,0.0,0.049136817,0.0,0.0,0.0,1.3318713,4.954512,0.0,0.0,0.0,0.0,0.623435,0.9705863,0.0,0.0,2.5121567,3.710831,0.0,0.5527845,0.0,0.0,3.1263556,0.0,0.0,3.0044842,1.0441351,0.0,1.6397883,0.0,0.0,1.2319757,0.0,0.0,0.0,2.3739836,2.0503144,0.09769189,0.0,0.0,3.1463969,0.12729609,1.2686907,0.21898866,0.23511907,0.0,0.0,0.0,0.0,2.0757062,3.8771777,1.6490602,0.0,4.730317,0.0,2.1731012,0.0,0.0,0.0,0.21311095,0.0",7,1.3425867557525635
41,로고 플리츠 스커트 [네이비].jpg,skirt,"0.0,0.7353206,0.0,1.5880877,0.0,0.0,0.0,0.0,0.0,1.4894471,4.7148123,0.0,0.10050082,0.0,0.0,0.34261715,1.2528322,0.0,0.0,2.1606693,3.2786806,0.0,0.27550435,0.0,0.0,3.2082233,0.0,0.011520863,2.9989624,0.87816244,0.2215504,1.2962341,0.0,0.0,0.8502939,0.0,0.0,0.0,2.1634495,1.9349673,0.41300106,0.0,0.0,3.429992,0.53766334,1.3535686,0.14199984,0.6238749,0.0,0.0,0.0,0.0,2.0811422,3.5467615,1.2807262,0.0,4.5191174,0.0,2.9822183,0.0,0.0,0.0,0.14692706,0.0",7,0.7567954063415527
42,로데오 스커트.jpeg,skirt,"0.0,0.81147504,0.0,1.5225196,0.0,0.1286785,0.0,0.0,0.0,1.2432231,4.616164,0.0,0.0,0.0,0.0,0.2414062,1.4323769,0.0,0.0,2.4860618,3.271967,0.0,0.76639974,0.0,0.0,3.0260744,0.0,0.19371653,2.347071,1.578093,0.0,1.5395712,0.0,0.0,1.0588984,0.0,0.0,0.0,2.4603493,1.833938,0.4095704,0.0,0.0,3.0271568,0.7744947,1.3780005,0.30712348,0.8090354,0.0,0.0,0.0,0.0,1.9714342,3.7399216,1.6481652,0.0,4.199645,0.0,2.4491558,0.0,0.0,0.0,0.51938,0.0",6,0.4738594889640808
43,로라 스커트_블랙.jpg,skirt,"0.0,0.32616284,0.0,1.1888046,0.0,0.0,0.0,0.0,0.0,1.3224988,4.859114,0.0,0.0,0.0,0.0,0.17659569,1.0364001,0.0,0.0,2.169721,3.5581534,0.0,0.30171686,0.0,0.0,3.4763265,0.0,0.0,2.8958902,0.6728205,0.3624457,1.6703793,0.0,0.0,0.6467738,0.0,0.0,0.0,2.0782707,2.1691318,0.49566448,0.0,0.0,3.5326118,0.06005776,1.650957,0.0,0.5202382,0.0,0.0,0.0,0.0,2.184021,3.6271951,0.66879606,0.0,4.792441,0.0,2.703763,0.0,0.0,0.0,0.0,0.0",7,1.3701244592666626
44,로우웨이스트 플리츠 스커트.jpg,skirt,"0.0,0.40458307,0.0,1.415107,0.0,0.23814076,0.0,0.0,0.0,1.3325628,4.450559,0.0,0.19096407,0.0,0.0,0.23137367,1.164882,0.0,0.0,2.6406329,3.6047316,0.0,0.99736917,0.0,0.0,3.518426,0.0,0.0,2.3556643,1.3383827,0.042876095,1.8749764,0.0,0.0,0.74575496,0.0,0.0,0.0,2.2012763,1.7280712,0.28309566,0.0,0.0,3.2752094,0.8811759,1.4173529,0.42301524,0.3307985,0.0,0.0,0.0,0.0,1.8282475,3.3505924,1.2292763,0.0,4.3209367,0.0,2.5546308,0.0,0.0,0.0,0.577959,0.0",0,0.7279219031333923
45,로키 미니스커트.jpg,skirt,"0.10075402,0.72386384,0.0,1.6376352,0.0,0.10560703,0.0,0.0,0.0,1.3478675,4.4376082,0.0,0.0,0.0,0.0,0.13808662,1.4686614,0.0,0.0,2.4306233,3.2678723,0.0,0.83130944,0.0,0.0,3.0851169,0.0,0.0,2.3907306,1.423251,0.0,1.5698116,0.0,0.0,0.97344875,0.0,0.0,0.0,2.431396,1.9250195,0.18937412,0.0,0.0,3.1682405,0.93170184,1.371337,0.23621833,0.7991633,0.0,0.0,0.0,0.0,1.7809982,3.5926785,1.6177704,0.0,4.1220093,0.0,2.4342246,0.0,0.0,0.0,0.59638464,0.0",6,0.3840281665325165
46,로트르드민 베이지 데이지 플레어 스커트.jpg,skirt,"0.0,0.0,0.0,1.5878762,0.0,0.0,0.0,0.0,0.0,1.2851336,4.2754173,0.0,0.4033403,0.0,0.0,0.32203054,1.229591,0.0,0.0,2.4367712,3.4178915,0.0,0.62775564,0.0,0.0,3.6826105,0.0,0.0,2.787922,1.358284,0.40291974,1.6971493,0.0,0.0,0.8573759,0.0,0.0,0.0,2.3567162,1.9466088,0.24730304,0.0,0.0,3.6946888,0.67973256,1.140875,0.5175647,0.65243036,0.0,0.0,0.0,0.0,1.9287522,3.613739,0.96169686,0.0,4.2052913,0.0,2.6952543,0.0,0.0,0.0,0.48097306,0.0",10,1.017893671989441
47,루드 나일론 카고 롱스커트.jpg,skirt,"0.0,0.2810917,0.0,1.6622046,0.0,0.30909443,0.0,0.0,0.0,1.3998878,4.3685913,0.0,0.23648033,0.0,0.0,0.29589468,1.3662115,0.0,0.0,2.327541,3.6927383,0.0,0.84967697,0.0,0.0,3.5524144,0.0,0.02952078,2.3880694,1.5987844,0.13050279,1.8878908,0.0,0.0,0.9975779,0.0,0.0,0.0,2.65914,1.9442085,0.41017476,0.0,0.0,3.2874546,0.5661928,1.539896,0.2707073,0.65702766,0.0,0.0,0.0,0.0,1.9916074,3.7333279,1.3729992,0.0,4.36163,0.0,2.616024,0.0,0.0,0.0,0.59196657,0.0",10,0.5673102140426636
48,리본 팔레트 스커트 _ 블랙.jpg,skirt,"0.33045518,0.89394855,0.0,1.4255801,0.0,0.0,0.0,0.0,0.0,1.3436544,4.2854633,0.0,0.0,0.0,0.0,0.0,1.2071702,0.0,0.0,2.789174,3.448204,0.0,0.863863,0.0,0.0,3.216199,0.0,0.21997225,2.2794673,1.4637179,0.0,1.5346043,0.0,0.06869373,1.2318919,0.0,0.0,0.0,2.5696774,1.5300055,0.34703296,0.0,0.0,3.4743757,0.86276764,1.4602106,0.50309706,0.46752155,0.0,0.0,0.0,0.0,1.7940642,3.697844,1.7688928,0.0,4.2210307,0.0,2.706088,0.0,0.0,0.0,0.87014467,0.0",6,0.9379442930221558
49,리사 카고 데님 롱스커트.jpg,skirt,"0.0,0.7055007,0.0,1.5324274,0.0,0.09303719,0.0,0.0,0.0,1.3899695,4.534425,0.0,0.0,0.0,0.0,0.30153137,1.4886457,0.0,0.0,2.4060047,3.0874772,0.0,0.80265003,0.0,0.0,3.0439656,0.0,0.0068166554,2.4192886,1.4213283,0.0,1.4168161,0.0,0.0,0.93483686,0.0,0.0,0.0,2.2890322,2.0578883,0.31463555,0.0,0.0,3.2373142,0.8402917,1.5694296,0.13313043,0.5081101,0.0,0.0,0.0,0.0,2.002179,3.4721076,1.5366269,0.0,4.391424,0.0,2.456143,0.0,0.0,0.0,0.3824197,0.0",5,0.6966421008110046
50,매쉬 플레어 스커트 _ 블랙.jpg,skirt,"0.0,0.2751041,0.0,1.3454201,0.0,0.15746164,0.0,0.0,0.0,1.429401,4.718609,0.0,0.0,0.0,0.0,0.04856968,1.4861223,0.0,0.0,2.4348233,3.32356,0.0,0.5826013,0.0,0.0,3.0919995,0.0,0.09928265,2.4254446,1.1380804,0.11870994,1.6393417,0.0,0.0,1.1398338,0.0,0.0,0.0,2.7558742,1.7443655,0.4427606,0.0,0.0,3.4837337,0.9205983,1.7156608,0.14286077,0.7086164,0.0,0.0,0.0,0.0,1.9665062,3.5844738,1.6276582,0.0,4.16582,0.0,2.8116405,0.0,0.0,0.0,0.76157427,0.0",11,0.6898442506790161
51,머큐리 스커트_크림.jpg,skirt,"0.0,0.1035682,0.0,1.2480246,0.0,0.0,0.0,0.0,0.0,1.561238,4.442783,0.0,0.0,0.0,0.0,0.0,1.3562924,0.0,0.0,2.8672607,3.4886672,0.0,0.6343253,0.0,0.0,3.5697906,0.0,0.0,2.736903,0.8920204,0.091614895,1.7695081,0.0,0.0,0.77110684,0.0,0.0,0.0,2.0370212,2.2760446,0.5743647,0.0,0.0,3.6651316,1.0019011,1.7892003,0.44870186,0.032386005,0.0,0.0,0.0,0.0,1.5063357,3.2018437,1.2000202,0.0,3.8820987,0.0,2.6897168,0.0,0.0,0.0,0.52198905,0.0",2,1.0489941835403442
52,모노 카고 트임 스커트.jpg,skirt,"0.0,0.72021985,0.0,1.5168439,0.0,0.0,0.0,0.0,0.0,1.5262787,4.3144484,0.0,0.0,0.0,0.0,0.08520657,1.3161916,0.0,0.0,2.7010245,3.5004127,0.0,0.54878235,0.0,0.0,3.281693,0.0,0.0,2.429984,1.4307356,0.0,2.021923,0.0,0.0,0.9301858,0.0,0.0,0.0,2.2292242,1.7396204,0.3040213,0.0,0.0,3.0490885,0.7998819,1.5100178,0.6212816,0.51611763,0.0,0.0,0.0,0.0,2.0234897,3.587092,1.1457064,0.0,4.139798,0.0,2.5046935,0.0,0.0,0.0,0.62461656,0.0",0,0.7510287761688232
53,모노폴리 롱 데님 스커트.jpg,skirt,"0.13214743,0.49955022,0.0,1.3948402,0.0,0.0,0.0,0.0,0.0,1.3368218,4.801915,0.0,0.0,0.0,0.0,0.08990902,1.5079062,0.0,0.0,2.795743,3.4646535,0.0,0.6089899,0.0,0.0,3.1013398,0.0,0.0,2.4283552,1.4207187,0.0,1.7451047,0.0,0.0,0.9314252,0.0,0.0,0.0,2.6979458,1.9330121,0.31661177,0.0,0.0,3.302363,1.042731,1.6823866,0.33882165,0.71667105,0.0,0.0,0.0,0.0,1.9005377,3.8009517,1.7745926,0.0,4.050969,0.0,2.7212749,0.0,0.0,0.0,0.5604902,0.0",6,0.8434197306632996
54,모던 플리츠 스커트_AWWSKN31020_BE.jpg,skirt,"0.13600957,0.5718427,0.0,1.8860201,0.0,0.102246046,0.0,0.0,0.0,1.4565301,4.1176395,0.0,0.28093636,0.0,0.0,0.011835933,1.4156129,0.0,0.0,2.3393936,3.423106,0.0,0.89172417,0.0,0.0,3.0786111,0.0,0.12220132,2.380434,1.5504074,0.12686993,1.5786386,0.0,0.10692552,0.9770998,0.0,0.0,0.0,2.732584,1.7556983,0.54729867,0.0,0.0,2.7672107,0.58808017,1.5143374,0.50686634,0.79594696,0.0,0.0,0.0,0.0,2.0787132,3.707725,1.6688362,0.0,4.3299346,0.0,2.6271186,0.0,0.0,0.0,0.78395,0.0",6,0.9671481847763062
